Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2005,2005,t,129515,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2006,2006,t,131882,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2007,2007,t,118382,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2008,2008,t,110033,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2009,2009,t,82793,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2010,2010,t,122163,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2011,2011,t,110357,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2012,2012,t,125360,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2013,2013,t,175157,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2014,2014,t,82709,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2015,2015,t,68089,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2016,2016,t,90153,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2017,2017,t,89821,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4022,Diammonium phosphate (DAP),2018,2018,t,61355,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4030,Fertilizers n.e.c.,2012,2012,t,28340,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4030,Fertilizers n.e.c.,2013,2013,t,78858,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4030,Fertilizers n.e.c.,2014,2014,t,3940,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4030,Fertilizers n.e.c.,2015,2015,t,11012,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4030,Fertilizers n.e.c.,2016,2016,t,20593,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4030,Fertilizers n.e.c.,2017,2017,t,39617,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4030,Fertilizers n.e.c.,2018,2018,t,39824,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2002,2002,t,31869,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2005,2005,t,73274,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2006,2006,t,65325,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2007,2007,t,94456,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2008,2008,t,58318,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2009,2009,t,84246,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2010,2010,t,76234,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2011,2011,t,104984,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2012,2012,t,131323,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2013,2013,t,133320,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2014,2014,t,141069,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2015,2015,t,113935,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2016,2016,t,109569,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2017,2017,t,88868,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4023,Monoammonium phosphate (MAP),2018,2018,t,85062,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4021,NPK fertilizers,2002,2002,t,43,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4021,NPK fertilizers,2005,2005,t,78,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4021,NPK fertilizers,2006,2006,t,228,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4021,NPK fertilizers,2007,2007,t,4042,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4021,NPK fertilizers,2008,2008,t,8647,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4021,NPK fertilizers,2009,2009,t,3985,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4021,NPK fertilizers,2010,2010,t,25328,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4021,NPK fertilizers,2011,2011,t,37,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4021,NPK fertilizers,2012,2012,t,3933,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4021,NPK fertilizers,2013,2013,t,64266,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4021,NPK fertilizers,2014,2014,t,82709,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4021,NPK fertilizers,2015,2015,t,15898,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4021,NPK fertilizers,2016,2016,t,12184,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4021,NPK fertilizers,2017,2017,t,12946,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4021,NPK fertilizers,2018,2018,t,20817.85,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4008,"Other nitrogenous fertilizers, n.e.c.",2012,2012,t,230043,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4008,"Other nitrogenous fertilizers, n.e.c.",2013,2013,t,116828,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4008,"Other nitrogenous fertilizers, n.e.c.",2014,2014,t,121197,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4008,"Other nitrogenous fertilizers, n.e.c.",2015,2015,t,5209,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4008,"Other nitrogenous fertilizers, n.e.c.",2016,2016,t,4937,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4008,"Other nitrogenous fertilizers, n.e.c.",2017,2017,t,16714,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4008,"Other nitrogenous fertilizers, n.e.c.",2018,2018,t,14708.24,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4026,Other NK compounds,2012,2012,t,25,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4026,Other NK compounds,2013,2013,t,4445,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4026,Other NK compounds,2014,2014,t,671,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4026,Other NK compounds,2015,2015,t,332,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4026,Other NK compounds,2016,2016,t,287,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4026,Other NK compounds,2017,2017,t,354,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4026,Other NK compounds,2018,2018,t,79.42,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4024,Other NP compounds,2003,2003,t,259,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4024,Other NP compounds,2012,2012,t,9126,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4024,Other NP compounds,2013,2013,t,6971,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4024,Other NP compounds,2014,2014,t,106139,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4024,Other NP compounds,2015,2015,t,4460,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4024,Other NP compounds,2016,2016,t,14311,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4024,Other NP compounds,2017,2017,t,29017,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4024,Other NP compounds,2018,2018,t,31499,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4014,"Other phosphatic fertilizers, n.e.c.",2012,2012,t,5622,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4014,"Other phosphatic fertilizers, n.e.c.",2013,2013,t,69561,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4014,"Other phosphatic fertilizers, n.e.c.",2014,2014,t,58418,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4014,"Other phosphatic fertilizers, n.e.c.",2015,2015,t,6523,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4014,"Other phosphatic fertilizers, n.e.c.",2016,2016,t,18185,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4014,"Other phosphatic fertilizers, n.e.c.",2017,2017,t,48340,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4014,"Other phosphatic fertilizers, n.e.c.",2018,2018,t,10932,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4018,"Other potassic fertilizers, n.e.c.",2012,2012,t,63549,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4018,"Other potassic fertilizers, n.e.c.",2013,2013,t,1164,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4018,"Other potassic fertilizers, n.e.c.",2014,2014,t,729,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4018,"Other potassic fertilizers, n.e.c.",2015,2015,t,418,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4018,"Other potassic fertilizers, n.e.c.",2016,2016,t,56,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4018,"Other potassic fertilizers, n.e.c.",2017,2017,t,5326,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4018,"Other potassic fertilizers, n.e.c.",2018,2018,t,5788,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4011,Phosphate rock,2012,2012,t,475,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4011,Phosphate rock,2013,2013,t,102478,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4011,Phosphate rock,2014,2014,t,45849,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4011,Phosphate rock,2015,2015,t,8886,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4011,Phosphate rock,2016,2016,t,64782,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4011,Phosphate rock,2017,2017,t,79749,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4011,Phosphate rock,2018,2018,t,100288.86,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4027,PK compounds,2002,2002,t,61,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4027,PK compounds,2007,2007,t,140,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4027,PK compounds,2008,2008,t,130,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4027,PK compounds,2009,2009,t,1092,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4027,PK compounds,2010,2010,t,1175,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4027,PK compounds,2011,2011,t,152,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4027,PK compounds,2012,2012,t,127,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4027,PK compounds,2013,2013,t,9505,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4027,PK compounds,2014,2014,t,6235,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4027,PK compounds,2015,2015,t,809,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4027,PK compounds,2016,2016,t,363,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4027,PK compounds,2017,2017,t,664,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4027,PK compounds,2018,2018,t,248,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4016,Potassium chloride (muriate of potash) (MOP),2002,2002,t,5442,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4016,Potassium chloride (muriate of potash) (MOP),2003,2003,t,16119,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4016,Potassium chloride (muriate of potash) (MOP),2005,2005,t,8992,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4016,Potassium chloride (muriate of potash) (MOP),2006,2006,t,5212,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4016,Potassium chloride (muriate of potash) (MOP),2007,2007,t,8762,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4016,Potassium chloride (muriate of potash) (MOP),2008,2008,t,11738,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4016,Potassium chloride (muriate of potash) (MOP),2009,2009,t,7143,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4016,Potassium chloride (muriate of potash) (MOP),2010,2010,t,54214,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4016,Potassium chloride (muriate of potash) (MOP),2011,2011,t,30506,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4016,Potassium chloride (muriate of potash) (MOP),2012,2012,t,437,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4016,Potassium chloride (muriate of potash) (MOP),2013,2013,t,170341,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4016,Potassium chloride (muriate of potash) (MOP),2014,2014,t,124879,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4016,Potassium chloride (muriate of potash) (MOP),2015,2015,t,56413,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4016,Potassium chloride (muriate of potash) (MOP),2016,2016,t,69408,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4016,Potassium chloride (muriate of potash) (MOP),2017,2017,t,67656,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4016,Potassium chloride (muriate of potash) (MOP),2018,2018,t,141974,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4025,Potassium nitrate,2002,2002,t,71,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4025,Potassium nitrate,2005,2005,t,444,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4025,Potassium nitrate,2006,2006,t,400,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4025,Potassium nitrate,2007,2007,t,695,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4025,Potassium nitrate,2008,2008,t,348,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4025,Potassium nitrate,2009,2009,t,247,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4025,Potassium nitrate,2010,2010,t,436,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4025,Potassium nitrate,2011,2011,t,346,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4025,Potassium nitrate,2012,2012,t,1832,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4025,Potassium nitrate,2013,2013,t,495,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4025,Potassium nitrate,2014,2014,t,18722,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4025,Potassium nitrate,2015,2015,t,332,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4025,Potassium nitrate,2016,2016,t,287,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4025,Potassium nitrate,2017,2017,t,354,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4025,Potassium nitrate,2018,2018,t,415.2,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4017,Potassium sulphate (sulphate of potash) (SOP),2002,2002,t,15,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4017,Potassium sulphate (sulphate of potash) (SOP),2005,2005,t,15,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4017,Potassium sulphate (sulphate of potash) (SOP),2006,2006,t,65,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4017,Potassium sulphate (sulphate of potash) (SOP),2007,2007,t,65,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4017,Potassium sulphate (sulphate of potash) (SOP),2008,2008,t,24,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4017,Potassium sulphate (sulphate of potash) (SOP),2009,2009,t,82,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4017,Potassium sulphate (sulphate of potash) (SOP),2010,2010,t,120,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4017,Potassium sulphate (sulphate of potash) (SOP),2011,2011,t,326,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4017,Potassium sulphate (sulphate of potash) (SOP),2012,2012,t,503,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4017,Potassium sulphate (sulphate of potash) (SOP),2013,2013,t,9279,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4017,Potassium sulphate (sulphate of potash) (SOP),2014,2014,t,124879,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4017,Potassium sulphate (sulphate of potash) (SOP),2015,2015,t,418,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4017,Potassium sulphate (sulphate of potash) (SOP),2016,2016,t,56,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4017,Potassium sulphate (sulphate of potash) (SOP),2017,2017,t,533,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4017,Potassium sulphate (sulphate of potash) (SOP),2018,2018,t,148,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4005,Sodium nitrate,2015,2015,t,0,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4005,Sodium nitrate,2016,2016,t,22,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4005,Sodium nitrate,2017,2017,t,25,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4005,Sodium nitrate,2018,2018,t,3.4,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4012,Superphosphates above 35%,2005,2005,t,1545,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4012,Superphosphates above 35%,2006,2006,t,4299,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4012,Superphosphates above 35%,2007,2007,t,32736,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4012,Superphosphates above 35%,2008,2008,t,26316,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4012,Superphosphates above 35%,2009,2009,t,36047,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4012,Superphosphates above 35%,2010,2010,t,38924,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4012,Superphosphates above 35%,2011,2011,t,78078,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4012,Superphosphates above 35%,2012,2012,t,49532,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4012,Superphosphates above 35%,2013,2013,t,79022,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4012,Superphosphates above 35%,2014,2014,t,45849,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4012,Superphosphates above 35%,2015,2015,t,8886,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4012,Superphosphates above 35%,2016,2016,t,64782,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4012,Superphosphates above 35%,2017,2017,t,79249,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4012,Superphosphates above 35%,2018,2018,t,58475,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4013,"Superphosphates, other",2005,2005,t,22900,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4013,"Superphosphates, other",2006,2006,t,11751,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4013,"Superphosphates, other",2007,2007,t,9944,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4013,"Superphosphates, other",2009,2009,t,50000,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4013,"Superphosphates, other",2010,2010,t,110000,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4013,"Superphosphates, other",2012,2012,t,3135,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4013,"Superphosphates, other",2013,2013,t,51674,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4013,"Superphosphates, other",2014,2014,t,48829,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4013,"Superphosphates, other",2015,2015,t,23537,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4013,"Superphosphates, other",2016,2016,t,31773,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4013,"Superphosphates, other",2017,2017,t,29797,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4013,"Superphosphates, other",2018,2018,t,59010,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4001,Urea,2002,2002,t,65508,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4001,Urea,2003,2003,t,93140,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4001,Urea,2005,2005,t,81600,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4001,Urea,2006,2006,t,119833,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4001,Urea,2007,2007,t,130374,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4001,Urea,2008,2008,t,136063,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4001,Urea,2009,2009,t,172863,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4001,Urea,2010,2010,t,266016,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4001,Urea,2011,2011,t,235724,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4001,Urea,2012,2012,t,236580,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4001,Urea,2013,2013,t,250375,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4001,Urea,2014,2014,t,198417,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4001,Urea,2015,2015,t,151507,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4001,Urea,2016,2016,t,224810,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4001,Urea,2017,2017,t,207048,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4001,Urea,2018,2018,t,254735,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2002,2002,t,602,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2003,2003,t,1942,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2005,2005,t,6086,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2006,2006,t,14508,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2011,2011,t,16,I,Imputed value
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2015,2015,t,22624,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2016,2016,t,42930,A,Official figure
RFB,Fertilizers by Product,858,Uruguay,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2017,2017,t,42996,A,Official figure
